Restaurant_Name,URLs
Vahnilla & Co,https://www.zomato.com/mumbai/vahnilla-co-vasant-vihar-thane-west-thane
The Burger Pit,https://www.zomato.com/mumbai/the-burger-pit-1-borivali-west
Greens N Leans,https://www.zomato.com/mumbai/greens-n-leans-chembur
The Burger Pit,https://www.zomato.com/mumbai/the-burger-pit-1-borivali-west
Greens N Leans,https://www.zomato.com/mumbai/greens-n-leans-chembur
Food Connect,https://www.zomato.com/mumbai/food-connect-vile-parle-east
Kolhapuri Mejwani,https://www.zomato.com/mumbai/kolhapuri-mejwani-kopar-khairane-navi-mumbai
Farmhouse Funfiesta,https://www.zomato.com/mumbai/farmhouse-funfiesta-nalasopara
Guruprasad Restaurant,https://www.zomato.com/mumbai/guruprasad-restaurant-mulund-west
La Celebrita Food Studio,https://www.zomato.com/mumbai/la-celebrita-food-studio-dombivali-east-thane
Fountain Sizzlers,https://www.zomato.com/mumbai/fountain-sizzlers-fort
Bay View,https://www.zomato.com/mumbai/bay-view-borivali-west
Silver Oaks,https://www.zomato.com/mumbai/silver-oaks-malad-west
Faham Restaurant & Lounge,https://www.zomato.com/mumbai/faham-restaurant-lounge-mohammad-ali-road
Shake It Baby,https://www.zomato.com/mumbai/shake-it-baby-1-near-andheri-east-station
Typhoon Shelter,https://www.zomato.com/mumbai/typhoon-shelter-lower-parel
B Desi,https://www.zomato.com/mumbai/b-desi-1-sanpada-navi-mumbai
Vicky's Kitchen,https://www.zomato.com/mumbai/vickys-kitchen-kharghar-navi-mumbai
Sumthing Fishy,https://www.zomato.com/mumbai/sumthing-fishy-matunga-west
Toto's Garage,https://www.zomato.com/mumbai/totos-garage-pali-hill-bandra-west
Pride Kitchen Hyderabadi Biryani,https://www.zomato.com/mumbai/pride-kitchen-hyderabadi-biryani-kopar-khairane-navi-mumbai
The Honky Tonk,https://www.zomato.com/mumbai/the-honky-tonk-malad-west
Liberty La Classique,https://www.zomato.com/mumbai/liberty-la-classique-kandivali-west
Hotel Chirag,https://www.zomato.com/mumbai/hotel-chirag-kalyan
Drinx Exchange,https://www.zomato.com/mumbai/drinx-exchange-sakinaka
Chakra,https://www.zomato.com/mumbai/chakra-sakinaka
Ruchi Restaurant,https://www.zomato.com/mumbai/ruchi-restaurant-powai
Hotel Prashant,https://www.zomato.com/mumbai/hotel-prashant-bhayandar
Aram,https://www.zomato.com/mumbai/aram-cst
Navjeevan,https://www.zomato.com/mumbai/navjeevan-chembur
Combo Jumbo,https://www.zomato.com/mumbai/combo-jumbo-1-kopar-khairane-navi-mumbai
Pastovilla,https://www.zomato.com/mumbai/pastovilla-versova
Dumpling Delights,https://www.zomato.com/dumpling-delights-food-truck
Hungry Head,https://www.zomato.com/mumbai/hungry-head-ghatkopar-east
Street Food Co.,https://www.zomato.com/street-food-co-food-truck
Chopstick City,https://www.zomato.com/mumbai/chopstick-city-airoli-navi-mumbai
The Bombay Chopstic,https://www.zomato.com/mumbai/the-bombay-chopstic-kurla
Biryani Khaas,https://www.zomato.com/mumbai/biryani-khaas-juhu
Urban Wiches,https://www.zomato.com/mumbai/urban-wiches-1-santacruz-east
Newyork Cafe,https://www.zomato.com/mumbai/newyork-cafe-sakinaka
Bhakri With Masala Wok,https://www.zomato.com/mumbai/bhakri-with-masala-wok-vashi-navi-mumbai
Hungrry Tummys,https://www.zomato.com/mumbai/hungrry-tummys-kandivali-west
The London Shakes,https://www.zomato.com/mumbai/the-london-shakes-1-ghatkopar-east
BYOB,https://www.zomato.com/mumbai/byob-veera-desai-area
The Chinese Food Co,https://www.zomato.com/mumbai/the-chinese-food-co-andheri-lokhandwala
Gossip Cafe,https://www.zomato.com/mumbai/gossip-cafe-1-mira-road
Bharat Cafe,https://www.zomato.com/mumbai/bharat-cafe-ghatkopar-west
Cafe Noorani,https://www.zomato.com/mumbai/cafe-noorani-tardeo
Hotel Gokul,https://www.zomato.com/mumbai/hotel-gokul-girgaum
Viaan,https://www.zomato.com/mumbai/viaan-mahakali
The Vintage Cafe,https://www.zomato.com/mumbai/the-vintage-cafe-cbd-belapur-navi-mumbai
Dewano Daa Dhaba,https://www.zomato.com/mumbai/dewano-daa-dhaba-versova
House of Nomad - Taj Lands End,https://www.zomato.com/mumbai/house-of-nomad-taj-lands-end-bandstand-bandra-west
29 - Twenty Nine,https://www.zomato.com/mumbai/29-twenty-nine-kemps-corner
Samlaya Family Restaurant,https://www.zomato.com/mumbai/samlaya-family-restaurant-cbd-belapur-navi-mumbai
Pappilon,https://www.zomato.com/mumbai/pappilon-mira-road
Belo Pops,https://www.zomato.com/mumbai/belo-pops-andheri-lokhandwala
Curry Patta,https://www.zomato.com/mumbai/curry-patta-bandra-talao-bandra-west
Radio Bar,https://www.zomato.com/mumbai/radio-bar-khar
Vihar Restaurant,https://www.zomato.com/mumbai/vihar-restaurant-churchgate
Campus Veg Treat,https://www.zomato.com/mumbai/campus-veg-treat-mulund-east
Bhau Vada Pav,https://www.zomato.com/mumbai/bhau-vada-pav-mulund-west
Yacht,https://www.zomato.com/mumbai/yacht-hill-road-bandra-west
Campus Veg Treat,https://www.zomato.com/mumbai/campus-veg-treat-mulund-east
Bhau Vada Pav,https://www.zomato.com/mumbai/bhau-vada-pav-mulund-west
Yacht,https://www.zomato.com/mumbai/yacht-hill-road-bandra-west
Mangalore Tadka,https://www.zomato.com/mumbai/mangalore-tadka-chandivali
73 Degrees Cafe And Bistro,https://www.zomato.com/mumbai/73-degrees-cafe-and-bistro-majiwada-thane-west-thane
VJ Kitchen N Bar,https://www.zomato.com/mumbai/vj-kitchen-n-bar-vashi-navi-mumbai
Shreedevi,https://www.zomato.com/mumbai/shreedevi-malad-west
Grapeviine,https://www.zomato.com/mumbai/grapeviine-lower-parel
Sion Lunch Home,https://www.zomato.com/mumbai/sion-lunch-home-sion
Chai Villa,https://www.zomato.com/mumbai/chai-villa-naupada-thane-west-thane
Maa Ka Khana,https://www.zomato.com/mumbai/maa-ka-khana-marine-lines
Anna’s- 5 States 5 Tastes,https://www.zomato.com/mumbai/annas-5-states-5-tastes-khopat-thane-west-thane
Pukhtaan,https://www.zomato.com/mumbai/pukhtaan-kurla
UBQ by Barbeque Nation,https://www.zomato.com/mumbai/ubq-by-barbeque-nation-bhayandar
Midnight Cravings,https://www.zomato.com/mumbai/midnight-cravings-powai
Sion Lunch Home,https://www.zomato.com/mumbai/sion-lunch-home-sion
Chai Villa,https://www.zomato.com/mumbai/chai-villa-naupada-thane-west-thane
Maa Ka Khana,https://www.zomato.com/mumbai/maa-ka-khana-marine-lines
Anna’s- 5 States 5 Tastes,https://www.zomato.com/mumbai/annas-5-states-5-tastes-khopat-thane-west-thane
Pukhtaan,https://www.zomato.com/mumbai/pukhtaan-kurla
UBQ by Barbeque Nation,https://www.zomato.com/mumbai/ubq-by-barbeque-nation-bhayandar
Midnight Cravings,https://www.zomato.com/mumbai/midnight-cravings-powai
Yummito's,https://www.zomato.com/mumbai/yummitos-dadar-shivaji-park
Huckin' Fungry!,https://www.zomato.com/mumbai/huckin-fungry-versova
Superheroes Bistro,https://www.zomato.com/mumbai/superheroes-bistro-byculla
Khana Padhai Aur Masti,https://www.zomato.com/mumbai/khana-padhai-aur-masti-powai
Swastik's Shekhawati Sweets & Paratha,https://www.zomato.com/mumbai/swastiks-shekhawati-sweets-paratha-malad-east
Jumboking,https://www.zomato.com/mumbai/jumboking-4-kandivali-west
House Of Momo,https://www.zomato.com/mumbai/house-of-momo-dombivali-east-thane
Monster Pizza,https://www.zomato.com/mumbai/monster-pizza-marol
The Good Bowl,https://www.zomato.com/mumbai/the-good-bowl-mahakali
Darbar Chaat,https://www.zomato.com/mumbai/darbar-chaat-1-charni-road
Cafe Hydro,https://www.zomato.com/mumbai/cafe-hydro-borivali-east
Uncle's Kitchen,https://www.zomato.com/mumbai/uncles-kitchen-malad-west
Cafe Royal,https://www.zomato.com/mumbai/cafe-royal-virar
It's Mirchi - Ramee Guestline Hotel,https://www.zomato.com/mumbai/its-mirchi-ramee-guestline-hotel-juhu
Long & Short - InterContinental,https://www.zomato.com/mumbai/long-short-churchgate
SamBar Pub & Kitchen,https://www.zomato.com/mumbai/sambar-pub-kitchen-khar
212 All Good,https://www.zomato.com/mumbai/212-all-good-lower-parel
Tiqri - Taj Santacruz,https://www.zomato.com/mumbai/tiqri-taj-santacruz-vile-parle-east
Rurari Rasoi,https://www.zomato.com/mumbai/rurari-rasoi-chowpatty
36 Downtown Restobar,https://www.zomato.com/mumbai/36-downtown-restobar-kemps-corner
Al Rehmani Restaurant,https://www.zomato.com/mumbai/al-rehmani-restaurant-mohammad-ali-road
Chefz Express,https://www.zomato.com/mumbai/chefz-express-vikhroli
The Central Kitchen,https://www.zomato.com/mumbai/the-central-kitchen-sion
Shamia Restaurant,https://www.zomato.com/mumbai/shamia-restaurant-santacruz-west
Purshottam Kandoi Haribhai Damodar Mithaiwala,https://www.zomato.com/mumbai/purshottam-kandoi-haribhai-damodar-mithaiwala-santacruz-west
Health Juice & Fast Food,https://www.zomato.com/mumbai/health-juice-fast-food-vashi-navi-mumbai
Radha Krishna,https://www.zomato.com/mumbai/radha-krishna-ghatkopar-west
Monis Bar and Restaurant,https://www.zomato.com/mumbai/monis-bar-and-restaurant-naupada-thane-west
Rutuja,https://www.zomato.com/mumbai/rutuja-kandivali-west
Sapre & Sons,https://www.zomato.com/mumbai/sapre-sons-goregaon-west
Radha Krishna,https://www.zomato.com/mumbai/radha-krishna-borivali-west
AndaMental - The Express Cafe,https://www.zomato.com/mumbai/andamental-the-express-cafe-azad-nagar
Vidarbha Vada Pav,https://www.zomato.com/mumbai/vidarbha-vada-pav-vile-parle-east
Choice Snacks Parlour,https://www.zomato.com/mumbai/choice-snacks-parlour-borivali-west
Hotel Lijesh,https://www.zomato.com/mumbai/hotel-lijesh-matunga-east
Bombay Bakehouse & Kitchen,https://www.zomato.com/mumbai/bombay-bakehouse-kitchen-naupada-thane-west-thane
Sichuan Pepper House,https://www.zomato.com/mumbai/sichuan-pepper-house-santacruz-west
Pizza Bite,https://www.zomato.com/mumbai/pizza-bite-nalasopara
Rutuja,https://www.zomato.com/mumbai/rutuja-kandivali-west
Sapre & Sons,https://www.zomato.com/mumbai/sapre-sons-goregaon-west
Radha Krishna,https://www.zomato.com/mumbai/radha-krishna-borivali-west
AndaMental - The Express Cafe,https://www.zomato.com/mumbai/andamental-the-express-cafe-azad-nagar
Vidarbha Vada Pav,https://www.zomato.com/mumbai/vidarbha-vada-pav-vile-parle-east
Choice Snacks Parlour,https://www.zomato.com/mumbai/choice-snacks-parlour-borivali-west
Hotel Lijesh,https://www.zomato.com/mumbai/hotel-lijesh-matunga-east
Bombay Bakehouse & Kitchen,https://www.zomato.com/mumbai/bombay-bakehouse-kitchen-naupada-thane-west-thane
Sichuan Pepper House,https://www.zomato.com/mumbai/sichuan-pepper-house-santacruz-west
Pizza Bite,https://www.zomato.com/mumbai/pizza-bite-nalasopara
Sandrich,https://www.zomato.com/mumbai/sandrich-kharghar-navi-mumbai
Anna Punjabi,https://www.zomato.com/mumbai/anna-punjabi-chakala
Szechuan King,https://www.zomato.com/mumbai/szechuan-king-chandivali
Maharaja Biryani,https://www.zomato.com/mumbai/maharaja-biryani-andheri-lokhandwala
Cafe Amber,https://www.zomato.com/mumbai/cafe-amber-goregaon-east
Radha Krishna,https://www.zomato.com/mumbai/radha-krishna-ghatkopar-west
Monis Bar and Restaurant,https://www.zomato.com/mumbai/monis-bar-and-restaurant-naupada-thane-west
Rutuja,https://www.zomato.com/mumbai/rutuja-kandivali-west
Sapre & Sons,https://www.zomato.com/mumbai/sapre-sons-goregaon-west
Radha Krishna,https://www.zomato.com/mumbai/radha-krishna-borivali-west
AndaMental - The Express Cafe,https://www.zomato.com/mumbai/andamental-the-express-cafe-azad-nagar
Vidarbha Vada Pav,https://www.zomato.com/mumbai/vidarbha-vada-pav-vile-parle-east
Choice Snacks Parlour,https://www.zomato.com/mumbai/choice-snacks-parlour-borivali-west
Hotel Lijesh,https://www.zomato.com/mumbai/hotel-lijesh-matunga-east
Sichuan Pepper House,https://www.zomato.com/mumbai/sichuan-pepper-house-santacruz-west
Pizza Bite,https://www.zomato.com/mumbai/pizza-bite-nalasopara
Sandrich,https://www.zomato.com/mumbai/sandrich-kharghar-navi-mumbai
Anna Punjabi,https://www.zomato.com/mumbai/anna-punjabi-chakala
Szechuan King,https://www.zomato.com/mumbai/szechuan-king-chandivali
Maharaja Biryani,https://www.zomato.com/mumbai/maharaja-biryani-andheri-lokhandwala
Hazuka Restaurant,https://www.zomato.com/mumbai/hazuka-restaurant-fort
The Jamun Tree,https://www.zomato.com/mumbai/the-jamun-tree-kasarvadavli-thane-west-thane
Amuse,https://www.zomato.com/mumbai/amuse-malad-west
Tripper Cold Cafe,https://www.zomato.com/mumbai/tripper-cold-cafe-andheri-lokhandwala
House of Hoppers,https://www.zomato.com/mumbai/house-of-hoppers-vile-parle-east
The Poshpit,https://www.zomato.com/mumbai/the-poshpit-andheri-lokhandwala
New Shahi Restaurant,https://www.zomato.com/mumbai/new-shahi-restaurant-mira-road
Sadanand,https://www.zomato.com/mumbai/sadanand-cst
Malvancha Kinara,https://www.zomato.com/mumbai/malvancha-kinara-worli
Cafe Andora,https://www.zomato.com/mumbai/cafe-andora-hill-road-bandra-west
Shagun Restaurant & Bar,https://www.zomato.com/mumbai/shagun-restaurant-bar-sakinaka
Great Punjab,https://www.zomato.com/mumbai/great-punjab-dadar-east
Kerala House,https://www.zomato.com/mumbai/kerala-house-vashi-navi-mumbai
Ratnagiri Restaurant & Bar,https://www.zomato.com/mumbai/ratnagiri-restaurant-bar-chembur
Mr Foody,https://www.zomato.com/mumbai/mr-foody-2-borivali-east
Dimsum Wū,https://www.zomato.com/mumbai/dimsum-w-goregaon-east
Dosti Yaari,https://www.zomato.com/mumbai/dosti-yaari-borivali-west
A-1 Chinese Corner,https://www.zomato.com/mumbai/a-1-chinese-corner-1-mira-road
A1 Samosa,https://www.zomato.com/mumbai/a1-samosa-sion
Kebab Corner,https://www.zomato.com/mumbai/kebab-corner-mahakali
B MAD - The Restaurant,https://www.zomato.com/mumbai/b-mad-the-restaurant-1-mulund-west
Chocolateria San Churro,https://www.zomato.com/mumbai/chocolateria-san-churro-linking-road-bandra-west
Hazuka Restaurant,https://www.zomato.com/mumbai/hazuka-restaurant-fort
The Jamun Tree,https://www.zomato.com/mumbai/the-jamun-tree-kasarvadavli-thane-west-thane
Amuse,https://www.zomato.com/mumbai/amuse-malad-west
House of Hoppers,https://www.zomato.com/mumbai/house-of-hoppers-vile-parle-east
Smaaash,https://www.zomato.com/mumbai/smaaash-lower-parel
Tripper Cold Cafe,https://www.zomato.com/mumbai/tripper-cold-cafe-andheri-lokhandwala
The Poshpit,https://www.zomato.com/mumbai/the-poshpit-andheri-lokhandwala
Nawab 420 - Made Of Biryani,https://www.zomato.com/mumbai/nawab-420-made-of-biryani-worli
The Jamun Tree,https://www.zomato.com/mumbai/the-jamun-tree-kasarvadavli-thane-west-thane
Nawab 420 - Made Of Biryani,https://www.zomato.com/mumbai/nawab-420-made-of-biryani-worli
House of Hoppers,https://www.zomato.com/mumbai/house-of-hoppers-vile-parle-east
Smaaash,https://www.zomato.com/mumbai/smaaash-lower-parel
Tripper Cold Cafe,https://www.zomato.com/mumbai/tripper-cold-cafe-andheri-lokhandwala
The Poshpit,https://www.zomato.com/mumbai/the-poshpit-andheri-lokhandwala
Amuse,https://www.zomato.com/mumbai/amuse-malad-west
Sadanand,https://www.zomato.com/mumbai/sadanand-cst
Malvancha Kinara,https://www.zomato.com/mumbai/malvancha-kinara-worli
Cafe Andora,https://www.zomato.com/mumbai/cafe-andora-hill-road-bandra-west
Great Punjab,https://www.zomato.com/mumbai/great-punjab-dadar-east
Kerala House,https://www.zomato.com/mumbai/kerala-house-vashi-navi-mumbai
Ratnagiri Restaurant & Bar,https://www.zomato.com/mumbai/ratnagiri-restaurant-bar-chembur
Hotel Sai Baba,https://www.zomato.com/mumbai/hotel-sai-baba-nerul-navi-mumbai
Red Chilli,https://www.zomato.com/mumbai/red-chilli-mira-road
Gold Coins Restaurant,https://www.zomato.com/mumbai/gold-coins-restaurant-tardeo
Preeti Sandwich & Food Junction,https://www.zomato.com/mumbai/preeti-sandwich-food-junction-naupada-thane-west-thane
Hyderabad Xpress,https://www.zomato.com/mumbai/hyderabad-xpress-oshiwara
Decent Restaurant,https://www.zomato.com/mumbai/decent-restaurant-vikhroli
Shashikant Lunch Home,https://www.zomato.com/mumbai/shashikant-lunch-home-lower-parel
Healthy Treats,https://www.zomato.com/mumbai/healthy-treats-pali-hill-bandra-west
True Taste,https://www.zomato.com/mumbai/true-taste-vasai
Shree Gangour Sweets,https://www.zomato.com/mumbai/shree-gangour-sweets-juhu
Pondo King,https://www.zomato.com/mumbai/pondo-king-1-vasant-vihar-thane-west-thane
The Burger House,https://www.zomato.com/mumbai/the-burger-house-sanpada-navi-mumbai
IDlish - Idli Dosa Relish,https://www.zomato.com/mumbai/idlish-idli-dosa-relish-kandivali-west
Flavours,https://www.zomato.com/mumbai/flavours-dadar-west
Trupti,https://www.zomato.com/mumbai/trupti-lower-parel
Zesto,https://www.zomato.com/mumbai/zesto-chakala
Gajanan Vada Pav,https://www.zomato.com/mumbai/gajanan-vada-pav-1-naupada-thane-west-thane
Cake Of The Day,https://www.zomato.com/mumbai/cake-of-the-day-mira-road
Brain Freeze Icecream & Desserts,https://www.zomato.com/mumbai/brain-freeze-icecream-desserts-borivali-west
Huckleberry's,https://www.zomato.com/mumbai/huckleberrys-kandivali-east
Shawarma Heaven,https://www.zomato.com/mumbai/shawarma-heaven-malad-west
Ufo Fries & Corn,https://www.zomato.com/mumbai/ufo-fries-corn-kandivali-west
Protein Rush,https://www.zomato.com/mumbai/protein-rush-chembur
The Daily Kitchen,https://www.zomato.com/mumbai/the-daily-kitchen-andheri-lokhandwala
D Rajnikhant Foodiie,https://www.zomato.com/mumbai/d-rajnikhant-foodiie-dadar-shivaji-park
Kolhapuri Pehelwan And Snack Center,https://www.zomato.com/mumbai/kolhapuri-pehelwan-and-snack-center-airoli-navi-mumbai
The Kitchen Trends,https://www.zomato.com/mumbai/the-kitchen-trends-kopar-khairane-navi-mumbai
Chutney5,https://www.zomato.com/mumbai/chutney5-1-malad-west
MH-47 Fast Food,https://www.zomato.com/mumbai/mh-47-fast-food-malad-west
Blue Ant,https://www.zomato.com/mumbai/blue-ant-airoli-navi-mumbai
Global Street Cafe,https://www.zomato.com/mumbai/global-street-cafe-veera-desai-area
Social Beans,https://www.zomato.com/mumbai/social-beans-sanpada-navi-mumbai
High Street Gumtea,https://www.zomato.com/mumbai/high-street-gumtea-vile-parle-east
The Chicken Company,https://www.zomato.com/mumbai/the-chicken-company-kandivali-east
Cone Culture,https://www.zomato.com/mumbai/cone-culture-kharghar-navi-mumbai
Thambbi,https://www.zomato.com/mumbai/thambbi-chandivali
Cafe Zam Zam,https://www.zomato.com/mumbai/cafe-zam-zam-malad-west
Vig,https://www.zomato.com/mumbai/vig-chembur
Lalta Pav Bhaji,https://www.zomato.com/mumbai/lalta-pav-bhaji-3-ghatkopar-east
London Bubble Co,https://www.zomato.com/mumbai/london-bubble-co-chembur
Amritsari Kulcha Junction,https://www.zomato.com/mumbai/amritsari-kulcha-junction-1-mahakali
Turab Chinese,https://www.zomato.com/mumbai/turab-chinese-1-goregaon-west
Exotica - The Tropical Retreat,https://www.zomato.com/mumbai/exotica-the-tropical-retreat-upvan-thane-west
BouganVilla,https://www.zomato.com/mumbai/bouganvilla-ghatkopar-east
Bijoli Grill,https://www.zomato.com/mumbai/bijoli-grill-powai
The Golden Wok,https://www.zomato.com/mumbai/the-golden-wok-chembur
Basanti and Co.,https://www.zomato.com/mumbai/basanti-and-co-7-bungalows
Beyond- Wine & Dine,https://www.zomato.com/mumbai/beyond-wine-dine-malad-west
Curry Coriander,https://www.zomato.com/mumbai/curry-coriander-borivali-west
BAR BAR,https://www.zomato.com/mumbai/bar-bar-kurla
Forks & Spoons,https://www.zomato.com/mumbai/forks-spoons-sakinaka
Invincible Boudoir & Jardin,https://www.zomato.com/mumbai/invincible-boudoir-jardin-hill-road-bandra-west
Mr. Burp,https://www.zomato.com/mumbai/mr-burp-cbd-belapur-navi-mumbai
Bistro 1,https://www.zomato.com/bistro1
Balaji Idli House,https://www.zomato.com/mumbai/balaji-idli-house-1-kandivali-west
The Barn Grill,https://www.zomato.com/mumbai/the-barn-grill-marol
Road House Cafe Bar,https://www.zomato.com/mumbai/road-house-cafe-bar-malad-west
Cafe Samundar,https://www.zomato.com/mumbai/cafe-samundar-mumbai-central
Gloria,https://www.zomato.com/mumbai/gloria-byculla
Udipi Shri Krishna,https://www.zomato.com/mumbai/udipi-shri-krishna-lower-parel
Baithack,https://www.zomato.com/mumbai/baithack-goregaon-west
Maca Pao,https://www.zomato.com/mumbai/maca-pao-mahim
Mawali Bhai Dosa,https://www.zomato.com/mumbai/mawali-bhai-dosa-1-matunga-east
The Bombay Fries,https://www.zomato.com/mumbai/the-bombay-fries-vile-parle-east
Radha Krishna,https://www.zomato.com/mumbai/radha-krishna-marve
Swadesh,https://www.zomato.com/mumbai/swadesh-azad-nagar
Mama Kane,https://www.zomato.com/mumbai/mama-kane-dadar-west
Samudra Restaurant N Bar,https://www.zomato.com/mumbai/samudra-restaurant-n-bar-panch-pakhadi-thane-west
Justice Cafe and Dine,https://www.zomato.com/mumbai/justice-cafe-and-dine-ghodbunder-road
Prasad Food Divine,https://www.zomato.com/mumbai/prasad-food-divine-mulund-west
Jade Raven Family Restro & Bar,https://www.zomato.com/mumbai/jade-raven-family-restro-bar-panch-pakhadi-thane-west
Milestone's Resto Bar,https://www.zomato.com/mumbai/milestones-resto-bar-dadar-west
Image - Hotel Sai Palace Grand,https://www.zomato.com/mumbai/image-hotel-sai-palace-grand-malad-west
Sizzle House,https://www.zomato.com/mumbai/sizzle-house-dadar-shivaji-park
China Inc - Taj Santacruz,https://www.zomato.com/mumbai/china-inc-taj-santacruz-vile-parle-east
Harmony Restaurant & Bar,https://www.zomato.com/mumbai/harmony-restaurant-bar-versova
Trattoria - President,https://www.zomato.com/mumbai/trattoria-president-cuffe-parade
RatnaKokan,https://www.zomato.com/mumbai/ratnakokan-vasant-vihar-thane-west-thane
Bonobo,https://www.zomato.com/mumbai/bonobo-linking-road-bandra-west
Jhama Sweets,https://www.zomato.com/mumbai/jhama-sweets-1-chembur
Lakeside Chinese Corner,https://www.zomato.com/mumbai/lakeside-chinese-corner-vashi-navi-mumbai
Food Trunk,https://www.zomato.com/mumbai/food-trunk-ghatkopar-east
Kuai Kitchen,https://www.zomato.com/mumbai/kuai-kitchen-colaba
Al Bareek,https://www.zomato.com/mumbai/al-bareek-mohammad-ali-road
Good Flippin' Burgers,https://www.zomato.com/mumbai/good-flippin-burgers-khar
Arabellas Kitchen,https://www.zomato.com/mumbai/arabellas-kitchen-jogeshwari
F For Fries,https://www.zomato.com/mumbai/f-for-fries-mazgaon
Dum Matka,https://www.zomato.com/mumbai/dum-matka-1-goregaon-east
Mawali Bhai Dosa,https://www.zomato.com/mumbai/mawali-bhai-dosa-1-matunga-east
The Bombay Fries,https://www.zomato.com/mumbai/the-bombay-fries-vile-parle-east
Radha Krishna,https://www.zomato.com/mumbai/radha-krishna-marve
Mama Kane,https://www.zomato.com/mumbai/mama-kane-dadar-west
Kings Snack Bar,https://www.zomato.com/mumbai/kings-snack-bar-chembur
Malwani Kalwan,https://www.zomato.com/mumbai/malwani-kalwan-7-bungalows
Garib Nawaz Hotel,https://www.zomato.com/mumbai/garib-nawaz-hotel-mira-road
Chhotu's Kitchen,https://www.zomato.com/mumbai/chhotus-kitchen-borivali-west
Vishwa Jyoti,https://www.zomato.com/mumbai/vishwa-jyoti-vashi-navi-mumbai
Burgzooka,https://www.zomato.com/mumbai/burgzooka-khar
Tandoori Drama,https://www.zomato.com/mumbai/tandoori-drama-andheri-lokhandwala
Lokoman,https://www.zomato.com/mumbai/lokoman-girgaum
Shreeji Thali,https://www.zomato.com/mumbai/shreeji-thali-veera-desai-area
BKC - Biryani Kebabs & Curries,https://www.zomato.com/mumbai/bkc-biryani-kebabs-curries-kandivali-east
Wow! China,https://www.zomato.com/mumbai/wow-china-khar
Beeji Ki Rasoi,https://www.zomato.com/mumbai/beeji-ki-rasoi-santacruz-west
Hungrezzy,https://www.zomato.com/mumbai/hungrezzy-powai
Chef Town,https://www.zomato.com/mumbai/chef-town-manpada-thane-west-thane
Parivar,https://www.zomato.com/mumbai/parivar-mira-road
Cafe24 Restobar,https://www.zomato.com/mumbai/cafe24-restobar-vile-parle-east
Bricks N Sand,https://www.zomato.com/mumbai/bricks-n-sand-malad-west
Twelve Tables Multicuisine Restaurant,https://www.zomato.com/mumbai/twelve-tables-multicuisine-restaurant-borivali-west
NH1 Kitchen & Bar,https://www.zomato.com/mumbai/nh1-kitchen-bar-chakala
Dolphin Frankie,https://www.zomato.com/mumbai/dolphin-frankie-ghatkopar-east
Saikripa Veg,https://www.zomato.com/mumbai/saikripa-veg-goregaon-west
Cake Street,https://www.zomato.com/mumbai/cake-street-airoli-navi-mumbai
Hotel Aaram,https://www.zomato.com/mumbai/hotel-aaram-nalasopara
Curry Tales,https://www.zomato.com/mumbai/curry-tales-hill-road-bandra-west
Ribbons & Balloons,https://www.zomato.com/mumbai/ribbons-balloons-sakinaka
Monginis,https://www.zomato.com/mumbai/monginis-fort
Cafe Alif,https://www.zomato.com/mumbai/cafe-alif-jogeshwari
Yoko Sizzlers,https://www.zomato.com/mumbai/yoko-sizzlers-oshiwara
La Veggie,https://www.zomato.com/mumbai/la-veggie-1-chowpatty
Udipi Vihar,https://www.zomato.com/mumbai/udipi-vihar-ghatkopar-west
Vrunda's Veg,https://www.zomato.com/mumbai/vrundas-veg-borivali-west
Kings Snack Bar,https://www.zomato.com/mumbai/kings-snack-bar-chembur
Malwani Kalwan,https://www.zomato.com/mumbai/malwani-kalwan-7-bungalows
Garib Nawaz Hotel,https://www.zomato.com/mumbai/garib-nawaz-hotel-mira-road
Vishwa Jyoti,https://www.zomato.com/mumbai/vishwa-jyoti-vashi-navi-mumbai
Burgzooka,https://www.zomato.com/mumbai/burgzooka-khar
Tandoori Drama,https://www.zomato.com/mumbai/tandoori-drama-andheri-lokhandwala
Lokoman,https://www.zomato.com/mumbai/lokoman-girgaum
Shreeji Thali,https://www.zomato.com/mumbai/shreeji-thali-veera-desai-area
BKC - Biryani Kebabs & Curries,https://www.zomato.com/mumbai/bkc-biryani-kebabs-curries-kandivali-east
Wow! China,https://www.zomato.com/mumbai/wow-china-khar
Hungrezzy,https://www.zomato.com/mumbai/hungrezzy-powai
Chef Town,https://www.zomato.com/mumbai/chef-town-manpada-thane-west-thane
Parivar,https://www.zomato.com/mumbai/parivar-mira-road
Mamaji,https://www.zomato.com/mumbai/mamaji-matunga-east
Thotrin Cafe,https://www.zomato.com/mumbai/thotrin-cafe-santacruz-east
Ching Asia,https://www.zomato.com/mumbai/ching-asia-chakala
Spices & Chillies,https://www.zomato.com/mumbai/spices-chillies-near-andheri-west-station
Pine Restaurant,https://www.zomato.com/mumbai/pine-restaurant-mazgaon
Punjabi Chaap Corner,https://www.zomato.com/mumbai/punjabi-chaap-corner-girgaum
Charkoal The Royal Mughlai Cuisine,https://www.zomato.com/mumbai/charkoal-the-royal-mughlai-cuisine-1-dahisar-east
Ching Chang Chu,https://www.zomato.com/mumbai/ching-chang-chu-kandivali-west
Adnan's Mezza,https://www.zomato.com/mumbai/adnans-mezza-7-bungalows
Think Juice,https://www.zomato.com/mumbai/think-juice-lower-parel
IndoChino,https://www.zomato.com/mumbai/indochino-marol
